case_id configuration_id profile d_bin_index epoch_index rep lane root_index source_root_index role role_hint physical_real v_re v_im final_v_re final_v_im d14real_updates cluster_id double_seed_index double_seed_v_re double_seed_v_im double_seed_valid expanded_seed_source_index expanded_seed_displacement expanded_seed_match_valid cluster_size freeze_count reactivation_count d14real_newton d14real_nearest_sep d14real_rel_correction d14real_position_error qf_escalated qf_source_match_valid qf_displacement qf_displacement_valid qf_newton qf_nearest_sep qf_position_error qf_expanded_relative_residual
64 64 linear 0 0 0 cold 0 2 1 1 1 17.870140304548897 -2.4929839023534748e-68 17.870140304548897 2.6053648940199124e-74 25 2 2 17.87014030454128 5.7621328811825715e-30 1 2 7.6177984730843968e-12 1 1 0 0 2.294342102404237e-27 0.002229988511743386 1.0288582610726276e-24 2.7137147669329772e-28 1 1 1.2092186889660453e-26 1 1.7838115888941302e-29 0.002229988511742457 2.1098666345945353e-30 2.1943750216261389e-20
64 64 linear 0 0 0 cold 1 5 1 1 1 0.0080094527451305842 -5.4878699086147186e-49 0.0080094527451305842 4.9525122979804569e-53 25 5 5 0.0080094655604101197 4.3021112072106697e-15 1 5 1.2815279535128062e-08 1 1 0 0 1.4112466717960881e-20 3.3591823367699891e-05 4.2011612657890665e-16 7.8844519958748083e-20 1 1 1.5377912203630788e-20 1 1.4700486164542573e-22 3.359182336769878e-05 8.212970829036252e-22 1.5939621016293244e-49
64 64 linear 0 0 0 cold 2 3 2 2 -1 3.5655217996643001 1.2151516137714178 3.5655217996643001 1.2151516137714178 25 3 3 3.5655217996643001 1.2151516137714204 1 3 2.6877672510645272e-15 1 1 0 0 3.9389005467286838e-33 2.4303032275428356 1.6207444824533764e-33 1.0429979906361136e-33 1 1 1.7226041102208997e-33 1 6.2737777332001403e-35 2.4303032275428356 1.6612599104234415e-35 3.6098599573329295e-29
64 64 linear 0 0 0 cold 3 4 1 1 1 0.0080430445684982841 -3.2623447531208576e-48 0.0080430445684982841 -0 25 4 4 0.0080430229050926921 7.1607565024398303e-16 1 4 2.1663405591207752e-08 1 1 0 0 1.1750411345529979e-20 3.3591823367699891e-05 3.4979974790021515e-16 6.5510790035887588e-20 1 1 3.3591311876039344e-21 1 0 3.359182336769878e-05 0 3.9788321743159956e-50
64 64 linear 0 0 0 cold 4 7 1 2 1 0.0066088412277877694 -9.9813115952150309e-154 0.0066088412279542656 0 25 7 7 0.0066289352862574733 0.0001931262312485433 1 6 0.00016547297901799545 0 1 0 0 9.9813115951071204e-154 4.6082888724548859e-05 2.1659474636601866e-149 6.1389621915724301e-153 1 1 1.6649578562290228e-13 1 0 4.6082888778358192e-05 0 3.5555715970849329e-50
64 64 linear 0 0 0 cold 5 6 2 2 -1 0.0066164855082406597 4.5444445310254492e-05 0.0066164855082451821 4.544444539206563e-05 25 6 6 0.0067512279151126656 8.4305030129558557e-05 1 7 0.00014820562353134198 0 1 0 0 2.6657929393688227e-14 4.6082888724548859e-05 5.7847782835469806e-10 1.6386369169379001e-13 1 1 8.193601916869194e-14 1 2.0812181830532116e-16 4.6082888778358192e-05 1.2793045163364095e-15 4.0396173125546411e-50
64 64 linear 0 0 0 cold 6 8 2 2 -1 0.0065627664897879657 6.8096021396930607e-05 0.0065627664897895087 6.8096021373572e-05 25 8 8 0.0064746458200106542 0.00017906350937866482 1 8 0.00014170051459481145 0 1 0 0 1.9713821743843013e-14 5.8299458339948249e-05 3.3814759699636195e-10 1.2167387898582657e-13 1 1 2.340953472718238e-14 1 3.5207550216074383e-16 5.8299458301830546e-05 2.1730130565451947e-15 3.0493772857535945e-50
64 64 linear 0 0 0 cold 7 9 1 2 1 0.0065035233148760417 1.3167054316693682e-30 0.0065035233154039016 0 25 9 9 0.0063737649817222916 7.0362846338613465e-05 1 10 0.00014293045195992165 0 1 0 0 2.3639670957151919e-12 8.012395011692576e-06 2.9503876085308185e-07 1.4656729774112737e-11 1 1 5.2785989850351605e-13 1 0 8.0123945276770791e-06 0 2.4545722726994755e-50
64 64 linear 0 0 0 cold 8 10 1 2 1 0.0064876053679614049 5.4893593114804125e-32 0.0064876053679818442 0 25 10 10 0.0063781381319543574 -6.8612461468684107e-05 1 9 0.00013383035413760017 0 1 0 0 1.8409301331696975e-13 1.591794691463682e-05 1.1565122958645698e-08 1.1427864928584966e-12 1 1 2.0439328986224782e-14 1 0 1.5917947422057104e-05 0 5.6391295028538413e-51
64 64 linear 0 0 0 cold 9 11 1 2 1 0.0065115357098877343 1.0492604778846495e-161 0.0065115357099315785 -0 25 11 11 0.0064781945865284869 -0.0001706506305953719 1 11 0.00017387716420616672 0 1 0 0 1.0492604784034024e-161 8.012395011692576e-06 1.309546617300077e-156 6.5014706451453483e-161 1 1 4.3844289621756635e-14 1 0 8.0123945276770791e-06 0 2.9907250889940192e-50
64 64 linear 0 0 0 cold 10 12 2 2 -1 0.0065627664897866542 -6.8096021388624995e-05 0.0065627664897895087 -6.8096021373572e-05 25 12 12 0.0066288701476471222 -0.00019447388828779227 1 12 0.00014262208394195047 0 1 0 0 7.7533229550300877e-14 5.8299458318334997e-05 1.3299133780444906e-09 4.7853576603587287e-13 1 1 1.5321252140030024e-14 1 3.5207550216074383e-16 5.8299458301830546e-05 2.1730130565451947e-15 3.0493772857535945e-50
64 64 linear 0 0 0 cold 11 13 2 2 -1 0.0066164855082447285 -4.5444445370335379e-05 0.0066164855082451821 -4.544444539206563e-05 25 13 13 0.0067456160716566869 -8.18872098696065e-05 1 13 0.0001341744293438145 0 1 0 0 4.6619751942508544e-14 4.6082888784472306e-05 1.0116499458301568e-09 2.8656706776913382e-13 1 1 2.1734983647298918e-14 1 2.0812181830532116e-16 4.6082888778358192e-05 1.2793045163364095e-15 4.0396173125546411e-50
64 64 linear 0 0 0 cold 12 0 2 2 -1 3.5655217996643001 -1.2151516137714178 3.5655217996643001 -1.2151516137714178 25 0 0 3.5655217996642992 -1.2151516137714213 1 0 3.7000799159457133e-15 1 1 0 0 3.9389005467286838e-33 2.4303032275428356 1.6207444824533764e-33 1.0429979906361136e-33 1 1 4.1485800630082618e-33 1 6.2737777332001403e-35 2.4303032275428356 1.6612599104234415e-35 3.6098599573329295e-29
64 64 linear 0 0 0 cold 13 1 1 1 1 17.872370293060641 -5.6823421019177787e-69 17.872370293060641 4.9756992712101105e-74 25 1 1 17.872370293067956 8.8654939726672789e-29 1 1 7.3151860685057769e-12 1 1 0 0 6.3007356681036927e-27 0.002229988511743386 2.8254565594949328e-24 7.4519543815821414e-28 1 1 4.7308666413444502e-27 1 7.616780664425781e-29 0.002229988511742457 9.0084563193397122e-30 3.7542347200927215e-20
