case_id configuration_id profile d_bin_index epoch_index rep lane root_index source_root_index role role_hint physical_real v_re v_im final_v_re final_v_im d14real_updates cluster_id double_seed_index double_seed_v_re double_seed_v_im double_seed_valid expanded_seed_source_index expanded_seed_displacement expanded_seed_match_valid cluster_size freeze_count reactivation_count d14real_newton d14real_nearest_sep d14real_rel_correction d14real_position_error qf_escalated qf_source_match_valid qf_displacement qf_displacement_valid qf_newton qf_nearest_sep qf_position_error qf_expanded_relative_residual
149 149 linear 1 0 0 cold 0 0 1 1 1 5.7078537085929808 4.5002282075875904e-66 5.7078537085929808 -1.3567325214331342e-72 25 0 0 5.7078537039039965 -1.228738603387352e-23 1 0 4.6889838795903744e-09 1 1 0 0 7.572758813218388e-26 4.6218705882949962e-05 1.6384618886553403e-21 1.5848483519800733e-26 1 1 4.1648843641236402e-26 1 1.5233325441207052e-28 4.6218705882773677e-05 3.1880733714286432e-29 7.4434141029663386e-28
149 149 linear 1 0 0 cold 1 1 1 1 1 5.7078074898870979 3.5840117931941088e-67 5.7078074898870979 -1.1448617879145273e-72 25 1 1 5.7078074934146947 -2.1031811429416518e-24 1 1 3.52759713733579e-09 1 1 0 0 3.9954570600737209e-26 4.6218705882949962e-05 8.6446753186736051e-22 8.3618392325944999e-27 1 1 1.8302005179806994e-26 1 1.0208021557464059e-28 4.6218705882773677e-05 2.1363722313361169e-29 4.5635879629988967e-27
149 149 linear 1 0 0 cold 2 2 2 2 -1 2.8624053391435194 0.72107055638529027 2.8624053391435194 0.72107055638529027 25 2 2 2.8624053391434807 0.72107055638533168 1 2 5.6750466896884522e-14 1 1 0 0 3.3218794246480809e-32 1.4421411127705805 2.3034357700726155e-32 9.8172150017689956e-33 1 1 3.4041731134199697e-32 1 3.9986542283849302e-34 1.4421411127705805 1.1817300768508869e-34 2.9182220356606387e-30
149 149 linear 1 0 0 cold 3 3 1 1 1 0.57116945430427624 9.8297686603828268e-70 0.57116945430427624 -6.1947555810413974e-74 25 3 3 0.57116944411126791 -2.4864258322990786e-19 1 3 1.0193008368459258e-08 1 1 0 0 5.6591046160929249e-28 6.945784684875278e-05 8.1475382161152355e-24 3.7439948271487569e-28 1 1 4.1684500308226787e-28 1 9.4592591693413718e-31 6.9457846848818767e-05 6.2581308884027184e-31 3.4611291613251659e-36
149 149 linear 1 0 0 cold 4 4 2 2 -1 0.31055750481650551 0.00071388422326943617 0.31055750481650551 0.00071388422326943584 25 4 4 0.30847409820321881 0.0062925749349566178 1 4 0.0059550292335933735 0 1 0 0 2.4661644473780662e-19 0.00085185113564556882 2.8950650462056405e-16 2.2126922900210699e-19 1 1 3.0036132673169637e-19 1 1.1024116554563176e-21 0.0008518511356455596 9.8910588588320948e-22 1.1076114948304083e-37
149 149 linear 1 0 0 cold 5 5 2 2 -1 0.31129559151448388 -6.3371363758851988e-06 0.31129559151448349 -6.3371363807445658e-06 25 5 5 0.31499454463614951 -0.0064976982009963824 1 5 0.0074712798547163671 0 1 0 0 1.051217281544198e-14 1.2674272923880687e-05 8.294103242510339e-10 9.420544622384025e-15 1 1 4.8754893240615237e-15 1 3.2850511075127092e-16 1.2674272761489132e-05 2.943917598051246e-16 1.1459208791309476e-37
149 149 linear 1 0 0 cold 6 6 2 2 -1 0.31129559151446978 6.3371365479954894e-06 0.31129559151448349 6.3371363807445658e-06 25 6 6 0.31772723772275063 0.0027207277902308292 1 6 0.0069809733970289372 0 1 0 0 2.7331611935715983e-13 1.2674272923880687e-05 2.1564638934213058e-08 2.4493382515922473e-13 1 1 1.678139490695501e-13 1 3.2850511075127092e-16 1.2674272761489132e-05 2.943917598051246e-16 1.1459208791309476e-37
149 149 linear 1 0 0 cold 7 7 1 2 1 0.31005382355133126 7.3871716834237388e-274 0.31005382355133126 0 25 7 7 0.30402059053620367 -0.0013004514228305689 1 7 0.0061717967009589196 0 1 0 0 7.3871716834237388e-274 0.00087368501253056797 8.4551887436266173e-271 6.6333001803717032e-274 1 1 5.0179511786764323e-20 1 0 0.00087368501253058607 0 1.142719976503361e-37
149 149 linear 1 0 0 cold 8 8 2 2 -1 0.31055750481650551 -0.00071388422326943606 0.31055750481650551 -0.00071388422326943584 25 8 8 0.30948870311242738 -0.0058057135947104585 1 8 0.0052027938101091263 0 1 0 0 1.7626228284204693e-19 0.00085185113564556871 2.0691676686968074e-16 1.5814606146023994e-19 1 1 1.3492900180754267e-19 1 1.1024116554563176e-21 0.0008518511356455596 9.8910588588320948e-22 1.1076114948304083e-37
149 149 linear 1 0 0 cold 9 9 1 2 1 0.31102228398241943 -3.6276526883491732e-39 0.31102228398241943 0 25 9 9 0.30583764019770254 -0.0040683186006044113 1 9 0.0065902767324617926 0 1 0 0 1.358940955938451e-16 0.00023535651710387961 5.7739678198018773e-13 1.2183577742966407e-16 1 1 9.2011627225008366e-18 1 0 0.0002353565171148496 0 1.2579522430415151e-37
149 149 linear 1 0 0 cold 10 10 1 2 1 0.31125764049952331 -1.1152492722719579e-32 0.3112576404995343 0 25 10 10 0.31095166046128891 0.010049168182770315 1 10 0.010053825388846171 0 1 0 0 1.9865218620649353e-14 3.8476471173743158e-05 5.1629523224587282e-10 1.7803416121487944e-14 1 1 1.0967256120900049e-14 1 0 3.8476471163345029e-05 0 1.155523561674267e-37
149 149 linear 1 0 0 cold 11 11 1 2 1 0.31131723881895867 -1.9632042320176574e-31 0.31131723881893741 0 25 11 11 0.31780590406420028 -0.00072845023842921415 1 11 0.0065294269591557675 0 1 0 0 2.3386370023713991e-14 2.2555821609308041e-05 1.0368219091634956e-09 2.0957102441017978e-14 1 1 2.1279489890039166e-14 1 0 2.255582159061956e-05 0 1.0755011543561046e-37
149 149 linear 1 0 0 cold 12 12 1 1 1 0.57109999645742748 -4.7418690380168704e-67 0.57109999645742748 -4.2704402492056827e-74 25 12 12 0.57110002572073804 -3.9061108288050005e-18 1 12 2.9263310576331397e-08 1 1 0 0 7.0554503298185643e-29 6.945784684875278e-05 1.0157888057172413e-24 4.6680840216760778e-29 1 1 3.2992056245478046e-28 1 4.0387507729101593e-30 6.9457846848818767e-05 2.6721509002585023e-30 2.8516785071900403e-36
